Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
2320,10/4/2021,15:01:53,20.1,T1 KTemp C,23.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2321,10/4/2021,15:01:54,20,T1 KTemp C,23.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2322,10/4/2021,15:01:55,20,T1 KTemp C,23.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2323,10/4/2021,15:01:56,20,T1 KTemp C,23.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2324,10/4/2021,15:01:57,19.9,T1 KTemp C,23.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2325,10/4/2021,15:01:58,19.9,T1 KTemp C,23.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2326,10/4/2021,15:01:59,19.9,T1 KTemp C,23.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2327,10/4/2021,15:02:00,19.9,T1 KTemp C,23.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2328,10/4/2021,15:02:01,19.8,T1 KTemp C,23,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2329,10/4/2021,15:02:02,19.8,T1 KTemp C,23,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2330,10/4/2021,15:02:03,19.8,T1 KTemp C,23,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2331,10/4/2021,15:02:04,19.8,T1 KTemp C,22.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2332,10/4/2021,15:02:05,19.8,T1 KTemp C,22.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2333,10/4/2021,15:02:06,19.7,T1 KTemp C,22.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2334,10/4/2021,15:02:07,19.7,T1 KTemp C,22.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2335,10/4/2021,15:02:08,19.7,T1 KTemp C,22.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2336,10/4/2021,15:02:09,19.6,T1 KTemp C,22.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2337,10/4/2021,15:02:10,19.6,T1 KTemp C,22.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2338,10/4/2021,15:02:11,19.6,T1 KTemp C,22.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2339,10/4/2021,15:02:12,19.6,T1 KTemp C,22.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2340,10/4/2021,15:02:13,19.6,T1 KTemp C,22.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2341,10/4/2021,15:02:14,19.5,T1 KTemp C,22.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2342,10/4/2021,15:02:15,19.5,T1 KTemp C,22.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2343,10/4/2021,15:02:16,19.5,T1 KTemp C,22.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2344,10/4/2021,15:02:17,19.5,T1 KTemp C,22.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2345,10/4/2021,15:02:18,19.5,T1 KTemp C,22.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2346,10/4/2021,15:02:19,19.4,T1 KTemp C,22.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2347,10/4/2021,15:02:20,19.4,T1 KTemp C,22.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2348,10/4/2021,15:02:21,19.4,T1 KTemp C,22.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2349,10/4/2021,15:02:22,19.4,T1 KTemp C,22.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2350,10/4/2021,15:02:23,19.3,T1 KTemp C,22.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2351,10/4/2021,15:02:24,19.3,T1 KTemp C,22.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2352,10/4/2021,15:02:25,19.3,T1 KTemp C,22.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2353,10/4/2021,15:02:26,19.3,T1 KTemp C,22.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2354,10/4/2021,15:02:27,19.2,T1 KTemp C,22.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2355,10/4/2021,15:02:28,19.2,T1 KTemp C,22.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2356,10/4/2021,15:02:29,19.2,T1 KTemp C,22.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2357,10/4/2021,15:02:30,19.2,T1 KTemp C,22.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2358,10/4/2021,15:02:31,19.1,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2359,10/4/2021,15:02:32,19.1,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2360,10/4/2021,15:02:33,19.1,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2361,10/4/2021,15:02:34,19.1,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2362,10/4/2021,15:02:35,19.1,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2363,10/4/2021,15:02:36,19,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2364,10/4/2021,15:02:37,19,T1 KTemp C,22.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2365,10/4/2021,15:02:38,19,T1 KTemp C,22.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2366,10/4/2021,15:02:39,18.9,T1 KTemp C,22.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2367,10/4/2021,15:02:40,18.9,T1 KTemp C,22.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2368,10/4/2021,15:02:41,18.9,T1 KTemp C,22.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2369,10/4/2021,15:02:42,18.9,T1 KTemp C,22.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2370,10/4/2021,15:02:43,18.9,T1 KTemp C,22,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2371,10/4/2021,15:02:44,18.8,T1 KTemp C,22,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2372,10/4/2021,15:02:45,18.8,T1 KTemp C,22,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2373,10/4/2021,15:02:46,18.7,T1 KTemp C,22,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2374,10/4/2021,15:02:47,18.7,T1 KTemp C,22,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2375,10/4/2021,15:02:48,18.7,T1 KTemp C,21.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2376,10/4/2021,15:02:49,18.6,T1 KTemp C,21.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2377,10/4/2021,15:02:50,18.6,T1 KTemp C,21.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2378,10/4/2021,15:02:51,18.6,T1 KTemp C,21.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2379,10/4/2021,15:02:52,18.7,T1 KTemp C,21.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2380,10/4/2021,15:02:53,18.6,T1 KTemp C,21.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2381,10/4/2021,15:02:54,18.6,T1 KTemp C,21.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2382,10/4/2021,15:02:55,18.6,T1 KTemp C,21.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2383,10/4/2021,15:02:56,18.5,T1 KTemp C,21.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2384,10/4/2021,15:02:57,18.5,T1 KTemp C,21.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2385,10/4/2021,15:02:58,18.5,T1 KTemp C,21.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2386,10/4/2021,15:02:59,18.5,T1 KTemp C,21.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2387,10/4/2021,15:03:00,18.4,T1 KTemp C,21.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2388,10/4/2021,15:03:01,18.4,T1 KTemp C,21.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2389,10/4/2021,15:03:02,18.4,T1 KTemp C,21.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2390,10/4/2021,15:03:03,18.4,T1 KTemp C,21.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2391,10/4/2021,15:03:04,18.4,T1 KTemp C,21.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2392,10/4/2021,15:03:05,18.4,T1 KTemp C,21.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2393,10/4/2021,15:03:06,18.3,T1 KTemp C,21.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2394,10/4/2021,15:03:07,18.3,T1 KTemp C,21.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2395,10/4/2021,15:03:08,18.3,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2396,10/4/2021,15:03:09,18.2,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2397,10/4/2021,15:03:10,18.2,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2398,10/4/2021,15:03:11,18.2,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2399,10/4/2021,15:03:12,18.1,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2400,10/4/2021,15:03:13,18.1,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2401,10/4/2021,15:03:14,18.1,T1 KTemp C,21.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2402,10/4/2021,15:03:15,18.1,T1 KTemp C,21.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2403,10/4/2021,15:03:16,18,T1 KTemp C,21.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2404,10/4/2021,15:03:17,18,T1 KTemp C,21.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2405,10/4/2021,15:03:18,18,T1 KTemp C,21.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2406,10/4/2021,15:03:19,18,T1 KTemp C,21.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2407,10/4/2021,15:03:20,17.9,T1 KTemp C,21.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2408,10/4/2021,15:03:21,17.9,T1 KTemp C,21.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2409,10/4/2021,15:03:22,17.9,T1 KTemp C,21.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2410,10/4/2021,15:03:23,17.9,T1 KTemp C,21.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2411,10/4/2021,15:03:24,17.9,T1 KTemp C,21.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2412,10/4/2021,15:03:25,17.8,T1 KTemp C,21.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2413,10/4/2021,15:03:26,17.8,T1 KTemp C,21.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2414,10/4/2021,15:03:27,17.8,T1 KTemp C,21.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2415,10/4/2021,15:03:28,17.8,T1 KTemp C,21.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2416,10/4/2021,15:03:29,17.8,T1 KTemp C,21,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2417,10/4/2021,15:03:30,17.8,T1 KTemp C,21,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2418,10/4/2021,15:03:31,17.7,T1 KTemp C,21,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2419,10/4/2021,15:03:32,17.7,T1 KTemp C,21,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2420,10/4/2021,15:03:33,17.7,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2421,10/4/2021,15:03:34,17.7,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2422,10/4/2021,15:03:35,17.7,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2423,10/4/2021,15:03:36,17.6,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2424,10/4/2021,15:03:37,17.6,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2425,10/4/2021,15:03:38,17.6,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2426,10/4/2021,15:03:39,17.6,T1 KTemp C,20.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2427,10/4/2021,15:03:40,17.6,T1 KTemp C,20.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2428,10/4/2021,15:03:41,17.5,T1 KTemp C,20.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2429,10/4/2021,15:03:42,17.5,T1 KTemp C,20.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2430,10/4/2021,15:03:43,17.5,T1 KTemp C,20.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2431,10/4/2021,15:03:44,17.5,T1 KTemp C,20.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2432,10/4/2021,15:03:45,17.5,T1 KTemp C,20.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2433,10/4/2021,15:03:46,17.4,T1 KTemp C,20.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2434,10/4/2021,15:03:47,17.4,T1 KTemp C,20.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2435,10/4/2021,15:03:48,17.4,T1 KTemp C,20.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2436,10/4/2021,15:03:49,17.4,T1 KTemp C,20.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2437,10/4/2021,15:03:50,17.4,T1 KTemp C,20.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2438,10/4/2021,15:03:51,17.4,T1 KTemp C,20.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2439,10/4/2021,15:03:52,17.3,T1 KTemp C,20.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2440,10/4/2021,15:03:53,17.3,T1 KTemp C,20.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2441,10/4/2021,15:03:54,17.3,T1 KTemp C,20.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2442,10/4/2021,15:03:55,17.3,T1 KTemp C,20.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2443,10/4/2021,15:03:56,17.2,T1 KTemp C,20.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2444,10/4/2021,15:03:57,17.2,T1 KTemp C,20.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2445,10/4/2021,15:03:58,17.2,T1 KTemp C,20.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2446,10/4/2021,15:03:59,17.2,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2447,10/4/2021,15:04:00,17.2,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2448,10/4/2021,15:04:01,17.1,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2449,10/4/2021,15:04:02,17.1,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2450,10/4/2021,15:04:03,17.1,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2451,10/4/2021,15:04:04,17.1,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2452,10/4/2021,15:04:05,17.1,T1 KTemp C,20.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2453,10/4/2021,15:04:06,17,T1 KTemp C,20.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2454,10/4/2021,15:04:07,17,T1 KTemp C,20.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2455,10/4/2021,15:04:08,17,T1 KTemp C,20.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2456,10/4/2021,15:04:09,17,T1 KTemp C,20.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2457,10/4/2021,15:04:10,16.9,T1 KTemp C,20.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2458,10/4/2021,15:04:11,16.9,T1 KTemp C,20.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2459,10/4/2021,15:04:12,16.9,T1 KTemp C,20.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2460,10/4/2021,15:04:13,16.9,T1 KTemp C,20.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2461,10/4/2021,15:04:14,16.9,T1 KTemp C,20.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2462,10/4/2021,15:04:15,16.9,T1 KTemp C,20.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2463,10/4/2021,15:04:16,16.9,T1 KTemp C,20.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2464,10/4/2021,15:04:17,16.9,T1 KTemp C,20.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2465,10/4/2021,15:04:18,16.9,T1 KTemp C,20.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2466,10/4/2021,15:04:19,16.8,T1 KTemp C,20.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2467,10/4/2021,15:04:20,16.8,T1 KTemp C,20.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2468,10/4/2021,15:04:21,16.8,T1 KTemp C,20,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2469,10/4/2021,15:04:22,16.8,T1 KTemp C,20,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2470,10/4/2021,15:04:23,16.8,T1 KTemp C,20,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2471,10/4/2021,15:04:24,16.7,T1 KTemp C,20,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2472,10/4/2021,15:04:25,16.7,T1 KTemp C,19.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2473,10/4/2021,15:04:26,16.7,T1 KTemp C,19.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2474,10/4/2021,15:04:27,16.7,T1 KTemp C,19.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2475,10/4/2021,15:04:28,16.7,T1 KTemp C,19.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2476,10/4/2021,15:04:29,16.7,T1 KTemp C,19.9,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2477,10/4/2021,15:04:30,16.6,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2478,10/4/2021,15:04:31,16.6,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2479,10/4/2021,15:04:32,16.6,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2480,10/4/2021,15:04:33,16.6,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2481,10/4/2021,15:04:34,16.5,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2482,10/4/2021,15:04:35,16.5,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2483,10/4/2021,15:04:36,16.5,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2484,10/4/2021,15:04:37,16.5,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2485,10/4/2021,15:04:38,16.5,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2486,10/4/2021,15:04:39,16.5,T1 KTemp C,19.8,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2487,10/4/2021,15:04:40,16.4,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2488,10/4/2021,15:04:41,16.4,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2489,10/4/2021,15:04:42,16.4,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2490,10/4/2021,15:04:43,16.4,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2491,10/4/2021,15:04:44,16.4,T1 KTemp C,19.7,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2492,10/4/2021,15:04:45,16.3,T1 KTemp C,19.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2493,10/4/2021,15:04:46,16.3,T1 KTemp C,19.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2494,10/4/2021,15:04:47,16.3,T1 KTemp C,19.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2495,10/4/2021,15:04:48,16.3,T1 KTemp C,19.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2496,10/4/2021,15:04:49,16.3,T1 KTemp C,19.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2497,10/4/2021,15:04:50,16.3,T1 KTemp C,19.6,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2498,10/4/2021,15:04:51,16.3,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2499,10/4/2021,15:04:52,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2500,10/4/2021,15:04:53,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2501,10/4/2021,15:04:54,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2502,10/4/2021,15:04:55,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2503,10/4/2021,15:04:56,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2504,10/4/2021,15:04:57,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2505,10/4/2021,15:04:58,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2506,10/4/2021,15:04:59,16.2,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2507,10/4/2021,15:05:00,16.1,T1 KTemp C,19.5,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2508,10/4/2021,15:05:01,16.1,T1 KTemp C,19.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2509,10/4/2021,15:05:02,16.1,T1 KTemp C,19.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2510,10/4/2021,15:05:03,16.1,T1 KTemp C,19.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2511,10/4/2021,15:05:04,16,T1 KTemp C,19.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2512,10/4/2021,15:05:05,16,T1 KTemp C,19.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2513,10/4/2021,15:05:06,16,T1 KTemp C,19.4,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2514,10/4/2021,15:05:07,16,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2515,10/4/2021,15:05:08,16,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2516,10/4/2021,15:05:09,16,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2517,10/4/2021,15:05:10,16,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2518,10/4/2021,15:05:11,15.9,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2519,10/4/2021,15:05:12,15.9,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2520,10/4/2021,15:05:13,15.9,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2521,10/4/2021,15:05:14,15.9,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2522,10/4/2021,15:05:15,15.9,T1 KTemp C,19.3,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2523,10/4/2021,15:05:16,15.9,T1 KTemp C,19.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2524,10/4/2021,15:05:17,15.8,T1 KTemp C,19.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2525,10/4/2021,15:05:18,15.8,T1 KTemp C,19.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2526,10/4/2021,15:05:19,15.8,T1 KTemp C,19.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2527,10/4/2021,15:05:20,15.8,T1 KTemp C,19.2,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2528,10/4/2021,15:05:21,15.8,T1 KTemp C,19.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2529,10/4/2021,15:05:22,15.8,T1 KTemp C,19.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2530,10/4/2021,15:05:23,15.8,T1 KTemp C,19.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
2531,10/4/2021,15:05:24,15.8,T1 KTemp C,19.1,T2 KTemp C,9999,T3 KTemp C,9999,T4 KTemp C
